Date,GDP,Wages and salaries,WTI,GSPTSE,USD/CAD,10 year Bonds,Target Rate,Household saving rate,Household disposable income,Exports,Imports,Consumption,Gross fixed capital formation,Population,Median Age,CPI,IPPI,Housing Starts,Unemployment Rate,Retail Sales,Manufacturing Sales
2002-01-30,1502613,507740,19.67,7548.799805,1.591,5.72,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.2,76.3,174.11,7.5,25149772,43293981
2002-01-31,1502613,507740,19.67,7648.5,1.5915,5.74,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.2,76.3,174.11,7.5,25149772,43293981
2002-02-01,1502613,507740,19.4,7690.5,1.5908,5.71,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.4,75.5,177.444,8.1,25657476,44437237
2002-02-04,1502613,507740,19.4,7591.100098,1.5919,5.64,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.4,75.5,177.444,8.1,25657476,44437237
2002-02-05,1502613,507740,19.4,7523.5,1.5985,5.64,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.4,75.5,177.444,8.1,25657476,44437237
2002-02-06,1502613,507740,19.4,7497.100098,1.6042,5.66,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.4,75.5,177.444,8.1,25657476,44437237
2002-02-07,1502613,507740,19.4,7483.399902,1.6037,5.67,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.4,75.5,177.444,8.1,25657476,44437237
2002-02-08,1502613,507740,19.4,7535.399902,1.597,5.66,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.4,75.5,177.444,8.1,25657476,44437237
2002-02-11,1502613,507740,19.4,7604.5,1.5895,5.67,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.4,75.5,177.444,8.1,25657476,44437237
2002-02-12,1502613,507740,19.4,7543.799805,1.5919,5.71,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.4,75.5,177.444,8.1,25657476,44437237
2002-02-13,1502613,507740,19.4,7561.399902,1.591,5.72,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.4,75.5,177.444,8.1,25657476,44437237
2002-02-14,1502613,507740,19.4,7526.399902,1.5919,5.72,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.4,75.5,177.444,8.1,25657476,44437237
2002-02-15,1502613,507740,19.4,7515.299805,1.5908,5.66,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.4,75.5,177.444,8.1,25657476,44437237
2002-02-19,1502613,507740,19.4,7471,1.5885,5.7,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.4,75.5,177.444,8.1,25657476,44437237
2002-02-20,1502613,507740,19.4,7431.799805,1.5905,5.68,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.4,75.5,177.444,8.1,25657476,44437237
2002-02-21,1502613,507740,19.4,7418.100098,1.5914,5.67,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.4,75.5,177.444,8.1,25657476,44437237
2002-02-22,1502613,507740,19.4,7426.600098,1.5945,5.63,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.4,75.5,177.444,8.1,25657476,44437237
2002-02-25,1502613,507740,19.4,7512.5,1.601,5.66,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.4,75.5,177.444,8.1,25657476,44437237
2002-02-26,1502613,507740,19.4,7567.5,1.6112,5.72,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.4,75.5,177.444,8.1,25657476,44437237
2002-02-27,1502613,507740,19.4,7646.899902,1.6084,5.68,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.4,75.5,177.444,8.1,25657476,44437237
2002-02-28,1502613,507740,19.4,7637.5,1.6049,5.7,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.4,75.5,177.444,8.1,25657476,44437237
2002-03-01,1502613,507740,19.73,7710.799805,1.5955,5.78,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.6,76.2,214.398,8,26124705,43684249
2002-03-04,1502613,507740,19.73,7861.799805,1.59,5.81,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.6,76.2,214.398,8,26124705,43684249
2002-03-05,1502613,507740,19.73,7856.100098,1.5905,5.81,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.6,76.2,214.398,8,26124705,43684249
2002-03-06,1502613,507740,19.73,7944.299805,1.5835,5.82,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.6,76.2,214.398,8,26124705,43684249
2002-03-07,1502613,507740,19.73,7958.100098,1.5823,5.89,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.6,76.2,214.398,8,26124705,43684249
2002-03-08,1502613,507740,19.73,7910.299805,1.5857,5.93,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.6,76.2,214.398,8,26124705,43684249
2002-03-11,1502613,507740,19.73,7908.200195,1.5843,5.91,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.6,76.2,214.398,8,26124705,43684249
2002-03-12,1502613,507740,19.73,7866.100098,1.5858,5.91,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.6,76.2,214.398,8,26124705,43684249
2002-03-13,1502613,507740,19.73,7864.200195,1.5935,5.92,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.6,76.2,214.398,8,26124705,43684249
2002-03-14,1502613,507740,19.73,7828.600098,1.5943,6,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.6,76.2,214.398,8,26124705,43684249
2002-03-15,1502613,507740,19.73,7871.700195,1.5863,5.95,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.6,76.2,214.398,8,26124705,43684249
2002-03-18,1502613,507740,19.73,7917.700195,1.588,5.92,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.6,76.2,214.398,8,26124705,43684249
2002-03-19,1502613,507740,19.73,7936.899902,1.5842,5.91,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.6,76.2,214.398,8,26124705,43684249
2002-03-20,1502613,507740,19.73,7915.399902,1.5793,5.97,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.6,76.2,214.398,8,26124705,43684249
2002-03-21,1502613,507740,19.73,7856.200195,1.5808,5.99,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.6,76.2,214.398,8,26124705,43684249
2002-03-22,1502613,507740,19.73,7856.100098,1.5767,6,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.6,76.2,214.398,8,26124705,43684249
2002-03-25,1502613,507740,19.73,7751.299805,1.5858,6.02,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.6,76.2,214.398,8,26124705,43684249
2002-03-26,1502613,507740,19.73,7756.700195,1.5925,5.99,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.6,76.2,214.398,8,26124705,43684249
2002-03-27,1502613,507740,19.73,7835.899902,1.5938,6,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.6,76.2,214.398,8,26124705,43684249
2002-03-28,1502613,507740,19.73,7851.5,1.594,6,2,5.1,624784,523974,376190,1050801,291023,31129119,37.2,97.6,76.2,214.398,8,26124705,43684249
2002-04-01,1511469,512732,20.76,7888.5,1.5995,6.01,2,5.2,634372,532956,378338,1064473,291761,31169393,37.2,98.2,76.6,183.751,8,26496729,44257510
2002-04-02,1511469,512732,20.76,7893.399902,1.5934,5.97,2,5.2,634372,532956,378338,1064473,291761,31169393,37.2,98.2,76.6,183.751,8,26496729,44257510
2002-04-03,1511469,512732,20.76,7842.299805,1.589,5.95,2,5.2,634372,532956,378338,1064473,291761,31169393,37.2,98.2,76.6,183.751,8,26496729,44257510
2002-04-04,1511469,512732,20.76,7784.5,1.593,5.92,2,5.2,634372,532956,378338,1064473,291761,31169393,37.2,98.2,76.6,183.751,8,26496729,44257510
2002-04-05,1511469,512732,20.76,7782.100098,1.59,5.89,2,5.2,634372,532956,378338,1064473,291761,31169393,37.2,98.2,76.6,183.751,8,26496729,44257510
2002-04-08,1511469,512732,20.76,7747.600098,1.5941,5.95,2,5.2,634372,532956,378338,1064473,291761,31169393,37.2,98.2,76.6,183.751,8,26496729,44257510
2002-04-09,1511469,512732,20.76,7722.100098,1.5964,5.92,2,5.2,634372,532956,378338,1064473,291761,31169393,37.2,98.2,76.6,183.751,8,26496729,44257510
2002-04-10,1511469,512732,20.76,7800.100098,1.593,5.93,2,5.2,634372,532956,378338,1064473,291761,31169393,37.2,98.2,76.6,183.751,8,26496729,44257510
2002-04-11,1511469,512732,20.76,7688.700195,1.5879,5.9,2,5.2,634372,532956,378338,1064473,291761,31169393,37.2,98.2,76.6,183.751,8,26496729,44257510
2002-04-12,1511469,512732,20.76,7731,1.5879,5.87,2,5.2,634372,532956,378338,1064473,291761,31169393,37.2,98.2,76.6,183.751,8,26496729,44257510
2002-04-15,1511469,512732,20.76,7761.299805,1.5892,5.84,2,5.2,634372,532956,378338,1064473,291761,31169393,37.2,98.2,76.6,183.751,8,26496729,44257510
2002-04-16,1511469,512732,20.76,7841.600098,1.5798,5.87,2.25,5.2,634372,532956,378338,1064473,291761,31169393,37.2,98.2,76.6,183.751,8,26496729,44257510
2002-04-17,1511469,512732,20.76,7868.100098,1.5745,5.93,2.25,5.2,634372,532956,378338,1064473,291761,31169393,37.2,98.2,76.6,183.751,8,26496729,44257510
2002-04-18,1511469,512732,20.76,7818.100098,1.5747,5.92,2.25,5.2,634372,532956,378338,1064473,291761,31169393,37.2,98.2,76.6,183.751,8,26496729,44257510
2002-04-19,1511469,512732,20.76,7899.600098,1.5723,5.93,2.25,5.2,634372,532956,378338,1064473,291761,31169393,37.2,98.2,76.6,183.751,8,26496729,44257510
2002-04-22,1511469,512732,20.76,7814.299805,1.573,5.92,2.25,5.2,634372,532956,378338,1064473,291761,31169393,37.2,98.2,76.6,183.751,8,26496729,44257510
2002-04-23,1511469,512732,20.76,7717.799805,1.5753,5.92,2.25,5.2,634372,532956,378338,1064473,291761,31169393,37.2,98.2,76.6,183.751,8,26496729,44257510
2002-04-24,1511469,512732,20.76,7713.399902,1.5685,5.89,2.25,5.2,634372,532956,378338,1064473,291761,31169393,37.2,98.2,76.6,183.751,8,26496729,44257510
2002-04-25,1511469,512732,20.76,7686.299805,1.5636,5.88,2.25,5.2,634372,532956,378338,1064473,291761,31169393,37.2,98.2,76.6,183.751,8,26496729,44257510
2002-04-26,1511469,512732,20.76,7629.600098,1.5632,5.87,2.25,5.2,634372,532956,378338,1064473,291761,31169393,37.2,98.2,76.6,183.751,8,26496729,44257510
2002-04-29,1511469,512732,20.76,7582.5,1.5663,5.88,2.25,5.2,634372,532956,378338,1064473,291761,31169393,37.2,98.2,76.6,183.751,8,26496729,44257510
2002-04-30,1511469,512732,20.76,7663.399902,1.5681,5.87,2.25,5.2,634372,532956,378338,1064473,291761,31169393,37.2,98.2,76.6,183.751,8,26496729,44257510
2002-05-01,1511469,512732,24.44,7647.299805,1.5579,5.85,2.25,5.2,634372,532956,378338,1064473,291761,31169393,37.2,98.9,77.1,203.966,7.9,26105990,45475577
2002-05-02,1511469,512732,24.44,7670.5,1.5621,5.87,2.25,5.2,634372,532956,378338,1064473,291761,31169393,37.2,98.9,77.1,203.966,7.9,26105990,45475577
2002-05-03,1511469,512732,24.44,7663.899902,1.565,5.83,2.25,5.2,634372,532956,378338,1064473,291761,31169393,37.2,98.9,77.1,203.966,7.9,26105990,45475577
2002-05-06,1511469,512732,24.44,7581.100098,1.5685,5.81,2.25,5.2,634372,532956,378338,1064473,291761,31169393,37.2,98.9,77.1,203.966,7.9,26105990,45475577
2002-05-07,1511469,512732,24.44,7561.399902,1.5705,5.81,2.25,5.2,634372,532956,378338,1064473,291761,31169393,37.2,98.9,77.1,203.966,7.9,26105990,45475577
2002-05-08,1511469,512732,24.44,7707.799805,1.5708,5.89,2.25,5.2,634372,532956,378338,1064473,291761,31169393,37.2,98.9,77.1,203.966,7.9,26105990,45475577
2002-05-09,1511469,512732,24.44,7632.299805,1.5687,5.86,2.25,5.2,634372,532956,378338,1064473,291761,31169393,37.2,98.9,77.1,203.966,7.9,26105990,45475577
