"TERMS AND CONDITIONS"
"https://www.bankofcanada.ca/terms/"

"SERIES"
"id","label","description"
"CEER_BROADN","Daily Nominal Canadian Effective Exchange Rates","Nominal Canadian Effective Exchange Rate (CEER) (1999=100)"
"CEER_BROADN_XUS","Daily Nominal CEER excluding the U.S. dollar","Nominal Canadian Effective Exchange Rate (CEER) excluding the U.S. dollar  (1999=100)"
"CEER_MCN","Daily Nominal CEER versus Major Currencies","Nominal Canadian Effective Exchange Rate (CEER) versus Major Currencies  (1999=100)"
"CEER_OITPN","Daily Nominal CEER versus Other Important Trading Partners","Nominal Canadian Effective Exchange Rate (CEER) versus Other Important Trading Partners  (1999=100)"

"OBSERVATIONS"
"date","CEER_BROADN","CEER_BROADN_XUS","CEER_MCN","CEER_OITPN"
"2018-10-24","118.55","122.52","112.87","136.60"
"2018-10-25","118.15","122.13","112.51","136.07"
"2018-10-26","117.83","121.77","112.19","135.75"
"2018-10-29","117.97","122.14","112.14","136.42"
"2018-10-30","118.06","122.44","112.11","136.83"
"2018-10-31","118.21","122.81","112.12","137.35"
"2018-11-01","118.24","122.41","112.32","136.94"
"2018-11-02","117.90","121.89","112.19","136.03"
"2018-11-05","118.09","122.19","112.27","136.52"
"2018-11-06","117.69","121.68","111.94","135.92"
"2018-11-07","117.87","121.75","112.10","136.15"
"2018-11-08","117.97","122.10","112.10","136.53"
"2018-11-09","117.48","121.90","111.49","136.35"
"2018-11-12","117.48","121.90","111.49","136.35"
"2018-11-13","117.43","122.09","111.33","136.58"
"2018-11-14","117.33","121.85","111.29","136.32"
"2018-11-15","117.54","121.99","111.57","136.35"
"2018-11-16","117.70","121.89","111.76","136.42"
"2018-11-19","117.47","121.68","111.42","136.51"
"2018-11-20","116.95","121.29","110.91","135.93"
"2018-11-21","116.73","120.95","110.82","135.35"
"2018-11-22","117.32","121.58","111.33","136.18"
"2018-11-23","117.32","121.76","111.27","136.32"
"2018-11-26","117.41","121.97","111.28","136.66"
"2018-11-27","116.97","121.58","110.90","136.01"
"2018-11-28","116.72","121.21","110.73","135.58"
"2018-11-29","116.74","121.02","110.83","135.39"
"2018-11-30","116.70","121.14","110.73","135.47"
"2018-12-03","117.37","121.55","111.61","135.60"
"2018-12-04","117.06","121.19","111.29","135.33"
"2018-12-05","116.02","120.24","110.24","134.31"
"2018-12-06","115.60","119.81","109.72","134.13"
"2018-12-07","116.39","120.51","110.58","134.74"
"2018-12-10","115.96","120.33","110.02","134.67"
"2018-12-11","115.76","120.12","109.94","134.15"
"2018-12-12","116.01","120.15","110.32","134.03"
"2018-12-13","116.00","120.25","110.23","134.24"
"2018-12-14","116.08","120.57","110.21","134.60"
"2018-12-17","115.65","119.87","109.89","133.84"
"2018-12-18","115.10","119.24","109.38","133.20"
"2018-12-19","115.01","119.01","109.32","132.98"
"2018-12-20","114.40","118.17","108.82","132.06"
"2018-12-21","113.99","117.93","108.37","131.77"
"2018-12-24","113.69","117.52","108.09","131.40"
"2018-12-25","113.69","117.52","108.09","131.40"
"2018-12-26","113.69","117.52","108.09","131.40"
"2018-12-27","113.12","116.81","107.70","130.36"
"2018-12-28","113.04","116.61","107.63","130.22"
"2018-12-31","112.95","116.46","107.55","130.11"
"2019-01-01","112.95","116.46","107.55","130.11"
"2019-01-02","113.35","116.94","108.07","130.21"
"2019-01-03","114.08","117.59","108.70","131.22"
"2019-01-04","114.72","118.13","109.42","131.65"
"2019-01-07","115.29","118.47","110.05","132.08"
"2019-01-08","115.55","118.81","110.28","132.39"
"2019-01-09","115.88","118.86","110.69","132.49"
"2019-01-10","115.67","118.56","110.60","131.97"
"2019-01-11","115.42","118.28","110.44","131.49"
"2019-01-14","115.31","118.14","110.36","131.28"
"2019-01-15","115.44","118.38","110.54","131.31"
"2019-01-16","115.58","118.51","110.71","131.33"
"2019-01-17","115.30","118.33","110.35","131.26"
"2019-01-18","115.68","118.80","110.72","131.68"
"2019-01-21","115.50","118.74","110.43","131.79"
"2019-01-22","115.15","118.40","110.06","131.49"
"2019-01-23","114.96","118.10","109.95","131.09"
"2019-01-24","114.96","118.13","110.03","130.87"
"2019-01-25","115.50","118.41","110.66","131.19"
"2019-01-28","115.43","118.32","110.53","131.28"
"2019-01-29","115.34","118.17","110.50","130.98"
"2019-01-30","115.99","118.86","111.13","131.76"
"2019-01-31","116.19","118.85","111.40","131.75"
"2019-02-01","116.81","119.66","111.87","132.80"
"2019-02-04","116.63","119.57","111.71","132.54"
"2019-02-05","116.58","119.53","111.71","132.36"
"2019-02-06","116.20","119.25","111.34","131.97"
"2019-02-07","115.42","118.48","110.60","131.04"
"2019-02-08","115.58","118.68","110.76","131.20"
"2019-02-11","115.70","119.12","110.73","131.77"
"2019-02-12","115.98","119.29","111.05","131.92"
"2019-02-13","116.18","119.61","111.19","132.25"
"2019-02-14","115.68","119.11","110.70","131.74"
"2019-02-15","115.92","119.32","110.96","131.93"
"2019-02-18","115.92","119.32","110.96","131.93"
"2019-02-19","115.96","119.16","111.06","131.79"
"2019-02-20","116.43","119.51","111.60","132.10"
"2019-02-21","116.30","119.49","111.42","132.12"
"2019-02-22","116.40","119.50","111.60","132.01"
"2019-02-25","116.28","119.26","111.56","131.63"
"2019-02-26","116.08","119.06","111.29","131.65"
"2019-02-27","116.50","119.47","111.70","132.10"
"2019-02-28","116.37","119.40","111.52","132.08"
"2019-03-01","115.72","118.88","110.83","131.54"
"2019-03-04","115.30","118.52","110.45","131.01"
"2019-03-05","115.07","118.29","110.28","130.60"
"2019-03-06","114.49","117.75","109.66","130.12"
"2019-03-07","114.61","118.12","109.69","130.47"
"2019-03-08","114.73","118.23","109.78","130.66"
"2019-03-11","114.73","118.17","109.83","130.55"
"2019-03-12","114.83","118.09","110.04","130.39"
"2019-03-13","115.23","118.44","110.38","130.90"
"2019-03-14","115.31","118.61","110.41","131.14"
"2019-03-15","115.03","118.19","110.21","130.63"
"2019-03-18","114.89","117.93","110.16","130.25"
"2019-03-19","115.25","118.21","110.55","130.53"
"2019-03-20","114.90","117.73","110.31","129.89"
"2019-03-21","114.46","117.27","109.90","129.36"
"2019-03-22","114.37","117.45","109.61","129.80"
"2019-03-25","114.20","117.19","109.48","129.54"
"2019-03-26","114.58","117.65","109.83","129.97"
"2019-03-27","114.59","117.90","109.67","130.47"
"2019-03-28","114.62","118.08","109.66","130.61"
"2019-03-29","115.09","118.47","110.21","130.86"
"2019-04-01","115.24","118.56","110.45","130.77"
"2019-04-02","115.24","118.62","110.47","130.72"
"2019-04-03","115.28","118.53","110.52","130.73"
"2019-04-04","115.08","118.41","110.32","130.54"
"2019-04-05","114.81","118.12","110.10","130.13"
"2019-04-08","115.21","118.40","110.49","130.54"
"2019-04-09","115.21","118.32","110.53","130.42"
"2019-04-10","115.06","118.11","110.44","130.10"
"2019-04-11","114.68","117.79","110.07","129.73"
"2019-04-12","114.97","117.96","110.40","129.90"
"2019-04-15","114.81","117.85","110.20","129.85"
"2019-04-16","114.86","118.00","110.18","130.08"
"2019-04-17","115.01","118.06","110.42","130.00"
"2019-04-18","114.72","117.90","110.14","129.67"
"2019-04-19","114.72","117.90","110.14","129.67"
"2019-04-22","114.99","118.21","110.35","130.13"
"2019-04-23","114.59","117.95","109.90","129.84"
"2019-04-24","114.29","117.79","109.55","129.67"
"2019-04-25","114.31","117.98","109.49","129.91"
"2019-04-26","114.40","117.90","109.70","129.69"
"2019-04-29","114.46","117.99","109.72","129.87"
"2019-04-30","114.64","118.08","109.85","130.17"
"2019-05-01","114.60","117.93","109.86","129.98"
"2019-05-02","114.44","118.00","109.62","130.07"
"2019-05-03","114.62","118.09","109.84","130.13"
"2019-05-06","114.46","117.98","109.58","130.22"
"2019-05-07","114.38","117.99","109.43","130.33"
"2019-05-08","114.44","118.03","109.48","130.43"
"2019-05-09","114.47","118.22","109.28","131.09"
"2019-05-10","114.91","118.56","109.76","131.42"
"2019-05-13","114.78","118.61","109.42","131.86"
"2019-05-14","114.71","118.58","109.42","131.61"
"2019-05-15","114.87","118.75","109.60","131.73"
"2019-05-16","115.04","118.98","109.78","131.86"
"2019-05-17","115.02","119.18","109.60","132.27"
"2019-05-20","115.02","119.18","109.60","132.27"
"2019-05-21","115.42","119.54","110.11","132.40"
"2019-05-22","115.38","119.44","110.12","132.22"
"2019-05-23","114.83","118.88","109.52","131.78"
"2019-05-24","114.95","118.87","109.65","131.87"
"2019-05-27","115.00","118.94","109.72","131.87"
"2019-05-28","114.82","118.86","109.47","131.89"
"2019-05-29","114.60","118.72","109.25","131.67"
"2019-05-30","114.63","118.68","109.38","131.41"
"2019-05-31","114.57","118.77","109.03","132.14"
"2019-06-03","114.94","119.04","109.35","132.67"
"2019-06-04","115.25","119.21","109.72","132.83"
"2019-06-05","115.35","119.29","109.82","132.91"
"2019-06-06","115.58","119.57","109.95","133.44"
"2019-06-07","116.28","120.17","110.62","134.24"
"2019-06-10","116.33","120.14","110.84","133.81"
"2019-06-11","116.11","119.80","110.73","133.28"
"2019-06-12","115.94","119.66","110.55","133.12"
"2019-06-13","115.82","119.60","110.45","132.97"
"2019-06-14","115.43","119.32","110.08","132.50"
"2019-06-17","115.28","119.21","109.91","132.42"
"2019-06-18","115.32","119.19","110.08","132.10"
"2019-06-19","115.71","119.53","110.42","132.62"
"2019-06-20","116.56","119.96","111.44","133.02"
"2019-06-21","116.40","119.82","111.17","133.15"
"2019-06-24","116.49","119.85","111.19","133.46"
"2019-06-25","116.71","120.11","111.36","133.82"
"2019-06-26","117.11","120.53","111.79","134.12"
"2019-06-27","117.29","120.72","111.97","134.31"
"2019-06-28","117.46","120.86","112.15","134.47"
"2019-07-01","117.46","120.86","112.15","134.47"
"2019-07-02","117.35","120.88","112.12","134.14"
"2019-07-03","117.72","121.26","112.48","134.55"
"2019-07-04","117.79","121.27","112.61","134.43"
"2019-07-05","117.67","121.37","112.47","134.36"
"2019-07-08","117.77","121.43","112.65","134.27"
"2019-07-09","117.48","121.23","112.32","134.08"
"2019-07-10","117.74","121.45","112.49","134.58"
"2019-07-11","117.79","121.38","112.62","134.43"
"2019-07-12","118.06","121.62","112.86","134.76"
"2019-07-15","118.01","121.54","112.84","134.63"
"2019-07-16","118.06","121.75","112.88","134.73"
"2019-07-17","118.02","121.68","112.84","134.67"
"2019-07-18","117.79","121.36","112.63","134.40"
"2019-07-19","117.78","121.35","112.62","134.37"
"2019-07-22","117.55","121.17","112.38","134.17"
"2019-07-23","117.39","121.19","112.21","134.05"
"2019-07-24","117.39","121.15","112.26","133.91"
"2019-07-25","117.34","121.12","112.22","133.82"
"2019-07-26","117.10","120.96","112.01","133.52"
"2019-07-29","117.39","121.32","112.24","133.96"
"2019-07-30","117.27","121.17","112.16","133.74"
"2019-07-31","117.45","121.35","112.37","133.81"
"2019-08-01","117.12","121.29","111.90","133.89"
"2019-08-02","117.14","121.39","111.65","134.65"
"2019-08-05","117.14","121.39","111.65","134.65"
"2019-08-06","117.21","121.76","111.23","136.09"
"2019-08-07","116.68","121.29","110.57","135.91"
"2019-08-08","117.10","121.58","111.15","135.89"
"2019-08-09","117.41","121.90","111.42","136.32"
"2019-08-12","117.42","122.01","111.28","136.71"
"2019-08-13","117.37","121.93","111.38","136.26"
"2019-08-14","116.80","121.43","110.81","135.69"
"2019-08-15","116.78","121.51","110.76","135.75"
"2019-08-16","117.11","121.83","111.14","135.93"
"2019-08-19","117.18","122.07","111.06","136.44"
"2019-08-20","116.95","121.83","110.83","136.18"
"2019-08-21","117.28","122.11","111.20","136.41"
"2019-08-22","117.28","122.23","111.08","136.74"
"2019-08-23","117.14","122.10","110.83","136.92"
"2019-08-26","117.62","122.79","111.12","137.94"
"2019-08-27","117.79","123.03","111.22","138.32"
"2019-08-28","117.57","122.88","111.00","138.10"
"2019-08-29","117.68","123.07","111.14","138.16"
"2019-08-30","117.75","123.20","111.26","138.08"
"2019-09-02","117.75","123.20","111.26","138.08"
"2019-09-03","117.46","123.02","110.94","137.88"
"2019-09-04","117.79","123.01","111.44","137.71"
"2019-09-05","117.99","123.11","111.70","137.76"
"2019-09-06","118.31","123.28","112.16","137.67"
"2019-09-09","118.47","123.44","112.30","137.91"
"2019-09-10","118.51","123.50","112.37","137.86"
"2019-09-11","118.33","123.38","112.24","137.54"
"2019-09-12","117.87","122.67","111.96","136.55"
"2019-09-13","117.31","121.99","111.42","135.90"
"2019-09-16","117.54","122.37","111.64","136.19"
"2019-09-17","117.46","122.30","111.48","136.33"
"2019-09-18","117.30","122.09","111.38","135.98"
"2019-09-19","117.48","122.34","111.46","136.44"
"2019-09-20","117.40","122.33","111.41","136.32"
"2019-09-23","117.55","122.58","111.48","136.67"
"2019-09-24","117.67","122.65","111.59","136.83"
"2019-09-25","117.72","122.93","111.58","137.06"
"2019-09-26","117.87","123.14","111.71","137.25"
"2019-09-27","117.99","123.28","111.83","137.37"
"2019-09-30","118.20","123.64","111.98","137.74"
"2019-10-01","118.24","123.73","111.95","137.98"
"2019-10-02","117.72","123.12","111.43","137.46"
"2019-10-03","117.23","122.45","111.02","136.75"
"2019-10-04","117.21","122.29","111.12","136.36"
"2019-10-07","117.36","122.49","111.23","136.62"
"2019-10-08","117.28","122.48","111.16","136.51"
"2019-10-09","117.22","122.38","111.15","136.35"
"2019-10-10","117.33","122.35","111.30","136.34"
"2019-10-11","117.93","122.72","112.00","136.64"
"2019-10-14","117.93","122.72","112.00","136.64"
"2019-10-15","117.86","122.69","111.95","136.51"
"2019-10-16","117.88","122.65","111.93","136.66"
"2019-10-17","118.18","122.75","112.26","136.88"
"2019-10-18","118.20","122.70","112.26","136.96"
"2019-10-21","118.46","122.91","112.54","137.15"
"2019-10-22","118.48","122.93","112.62","137.04"
"2019-10-23","118.56","123.03","112.73","137.05"
"2019-10-24","118.67","123.14","112.86","137.08"
"2019-10-25","118.77","123.26","113.02","137.02"
"2019-10-28","118.81","123.27","113.08","137.02"
"2019-10-29","118.66","123.13","112.89","136.96"
"2019-10-30","117.95","122.38","112.20","136.20"
"2019-10-31","117.75","122.04","111.98","136.03"
"2019-11-01","117.68","121.88","111.97","135.78"
"2019-11-04","117.82","122.08","112.13","135.87"
"2019-11-05","117.86","122.20","112.26","135.65"
"2019-11-06","117.64","122.00","112.04","135.48"
"2019-11-07","117.66","122.00","112.14","135.24"
"2019-11-08","117.37","121.83","111.82","135.05"
"2019-11-11","117.37","121.83","111.82","135.05"
"2019-11-12","117.46","122.04","111.77","135.50"
"2019-11-13","117.45","122.20","111.60","135.96"
"2019-11-14","117.33","122.03","111.49","135.79"
"2019-11-15","117.35","121.85","111.65","135.43"
"2019-11-18","117.52","122.05","111.71","135.91"
"2019-11-19","117.37","121.93","111.51","135.87"
"2019-11-20","116.89","121.56","110.99","135.54"
"2019-11-21","117.03","121.67","111.15","135.62"
"2019-11-22","117.09","121.81","111.22","135.65"
"2019-11-25","116.98","121.75","111.11","135.52"
"2019-11-26","117.19","122.02","111.26","135.92"
"2019-11-27","117.32","122.19","111.39","136.03"
"2019-11-28","117.30","122.20","111.33","136.13"
"2019-11-29","117.22","122.09","111.28","135.98"
"2019-12-02","117.08","121.87","111.07","136.03"
"2019-12-03","117.02","121.79","110.93","136.19"
"2019-12-04","117.62","122.33","111.58","136.69"
"2019-12-05","117.95","122.56","111.95","136.89"
"2019-12-06","117.21","121.78","111.33","135.79"
"2019-12-09","117.33","121.84","111.48","135.82"
"2019-12-10","117.30","121.78","111.46","135.79"
"2019-12-11","117.52","121.93","111.68","135.98"
"2019-12-12","117.49","121.71","111.83","135.45"
"2019-12-13","117.37","121.50","111.76","135.21"
"2019-12-16","117.68","121.75","112.09","135.43"
"2019-12-17","117.52","121.58","111.99","135.12"
"2019-12-18","117.98","122.17","112.42","135.69"
"2019-12-19","117.95","122.12","112.37","135.70"
"2019-12-20","117.61","121.80","112.11","135.15"
"2019-12-23","117.67","121.90","112.14","135.29"
"2019-12-24","117.69","121.90","112.16","135.29"
"2019-12-25","117.69","121.90","112.16","135.29"
"2019-12-26","117.69","121.90","112.16","135.29"
"2019-12-27","118.14","122.13","112.62","135.76"
"2019-12-30","118.18","122.04","112.66","135.76"
"2019-12-31","118.67","122.40","113.18","136.21"
"2020-01-01","118.67","122.40","113.18","136.21"
"2020-01-02","118.76","122.61","113.27","136.26"
"2020-01-03","118.88","122.83","113.33","136.59"
"2020-01-06","119.01","122.92","113.43","136.79"
"2020-01-07","118.71","122.67","113.22","136.24"
"2020-01-08","118.57","122.53","113.17","135.85"
"2020-01-09","118.10","122.06","112.78","135.15"
"2020-01-10","118.28","122.18","113.01","135.20"
"2020-01-13","118.28","122.14","113.03","135.12"
"2020-01-14","118.14","122.00","112.93","134.91"
"2020-01-15","118.23","122.07","112.96","135.14"
"2020-01-16","118.29","122.14","113.03","135.17"
"2020-01-17","118.13","121.97","112.99","134.69"
"2020-01-20","118.22","122.07","113.10","134.72"
"2020-01-21","118.21","122.17","112.93","135.16"
"2020-01-22","117.74","121.67","112.52","134.53"
"2020-01-23","117.65","121.71","112.31","134.74"
"2020-01-24","117.75","121.88","112.40","134.88"
"2020-01-27","117.50","121.75","112.06","134.87"
"2020-01-28","117.50","121.71","112.14","134.63"
"2020-01-29","117.33","121.52","112.01","134.36"
"2020-01-30","117.20","121.44","111.74","134.61"
"2020-01-31","117.04","121.25","111.49","134.69"
"2020-02-03","116.83","121.19","111.21","134.67"
"2020-02-04","116.72","121.00","111.25","134.16"
"2020-02-05","116.60","120.85","111.26","133.65"
"2020-02-06","116.68","121.01","111.33","133.77"
"2020-02-07","116.80","121.38","111.28","134.38"
"2020-02-10","116.66","121.22","111.21","134.04"
"2020-02-11","116.80","121.26","111.44","133.92"
"2020-02-12","117.15","121.66","111.81","134.26"
"2020-02-13","117.20","121.76","111.85","134.31"
"2020-02-14","117.26","121.82","111.92","134.33"
"2020-02-17","117.26","121.82","111.92","134.33"
"2020-02-18","117.33","122.04","111.94","134.54"
"2020-02-19","117.67","122.49","112.30","134.84"
"2020-02-20","117.77","122.87","112.20","135.50"
"2020-02-21","118.01","123.11","112.30","136.13"
"2020-02-24","117.63","122.81","111.78","136.13"
"2020-02-25","117.49","122.55","111.68","135.88"
"2020-02-26","117.36","122.51","111.48","135.94"
"2020-02-27","116.80","121.85","110.79","135.74"
"2020-02-28","116.32","121.44","110.13","135.73"
"2020-03-02","116.53","121.26","110.39","135.81"
"2020-03-03","116.28","120.83","110.26","135.25"
"2020-03-04","116.04","120.60","110.07","134.88"
"2020-03-05","115.95","120.60","109.66","135.65"
"2020-03-06","115.82","120.39","109.26","136.30"
"2020-03-09","114.58","119.36","107.38","136.90"
"2020-03-10","113.60","118.47","106.75","134.90"
"2020-03-11","113.72","118.80","106.75","135.35"
"2020-03-12","114.11","120.17","106.57","137.42"
"2020-03-13","113.51","119.60","106.32","135.78"
"2020-03-16","113.47","120.02","105.70","137.45"
"2020-03-17","112.35","119.39","104.63","136.19"
"2020-03-18","110.74","118.53","102.71","135.48"
"2020-03-19","111.37","119.83","103.17","136.65"
"2020-03-20","112.53","120.98","104.42","137.55"
"2020-03-23","111.78","120.58","103.28","138.00"
"2020-03-24","111.48","120.03","103.09","137.35"
"2020-03-25","112.66","121.00","104.34","138.31"
"2020-03-26","113.47","120.92","105.47","138.18"
"2020-03-27","113.56","120.92","105.37","138.81"
"2020-03-30","113.12","120.81","104.62","139.30"
"2020-03-31","112.67","120.15","104.48","137.95"
