"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","Adjustments","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2005-04","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","29940271","A","","","0"
"2005-05","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","29935878","A","","","0"
"2005-06","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","30590992","A","","","0"
"2005-07","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","30800241","A","","","0"
"2005-08","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","30647393","A","","","0"
"2005-09","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","30600008","A","","","0"
"2005-10","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","30887481","A","","","0"
"2005-11","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","31012789","A","","","0"
"2005-12","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","31230056","A","","","0"
"2006-01","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","31747679","A","","","0"
"2006-02","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","31744450","A","","","0"
"2006-03","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","31871717","A","","","0"
"2006-04","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","32354405","A","","","0"
"2006-05","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","32048264","A","","","0"
"2006-06","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","32242363","A","","","0"
"2006-07","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","33040218","A","","","0"
"2006-08","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","33007575","A","","","0"
"2006-09","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","32492838","A","","","0"
"2006-10","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","32595465","A","","","0"
"2006-11","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","32814138","A","","","0"
"2006-12","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","33515367","A","","","0"
"2007-01","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","33221023","A","","","0"
"2007-02","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","33466188","A","","","0"
"2007-03","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","33910296","A","","","0"
"2007-04","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","34385868","A","","","0"
"2007-05","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","34789277","A","","","0"
"2007-06","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","34436278","A","","","0"
"2007-07","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","34430726","A","","","0"
"2007-08","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","34725483","A","","","0"
"2007-09","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","34341226","A","","","0"
"2007-10","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","34305870","A","","","0"
"2007-11","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","34958995","A","","","0"
"2007-12","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","35625285","A","","","0"
"2008-01","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","35933156","A","","","0"
"2008-02","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","35526909","A","","","0"
"2008-03","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","35530142","A","","","0"
"2008-04","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","35914167","A","","","0"
"2008-05","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","36006888","A","","","0"
"2008-06","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","36400129","A","","","0"
"2008-07","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","36403867","A","","","0"
"2008-08","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","36137537","A","","","0"
"2008-09","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","36390521","A","","","0"
"2008-10","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","35747571","A","","","0"
"2008-11","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","34661690","A","","","0"
"2008-12","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","33303365","A","","","0"
"2009-01","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","33790507","A","","","0"
"2009-02","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","33861903","A","","","0"
"2009-03","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","33838239","A","","","0"
"2009-04","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","33932693","A","","","0"
"2009-05","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","34366762","A","","","0"
"2009-06","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","34752611","A","","","0"
"2009-07","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","34734947","A","","","0"
"2009-08","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","34958551","A","","","0"
"2009-09","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","35271163","A","","","0"
"2009-10","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","35442041","A","","","0"
"2009-11","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","35094920","A","","","0"
"2009-12","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","35671435","A","","","0"
"2010-01","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","36091102","A","","","0"
"2010-02","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","36048207","A","","","0"
"2010-03","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","36872345","A","","","0"
"2010-04","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","36394220","A","","","0"
"2010-05","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","36050622","A","","","0"
"2010-06","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","36308653","A","","","0"
"2010-07","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","36357428","A","","","0"
"2010-08","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","36453361","A","","","0"
"2010-09","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","36569715","A","","","0"
"2010-10","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","36837126","A","","","0"
"2010-11","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","37538580","A","","","0"
"2010-12","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","37436674","A","","","0"
"2011-01","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","37311614","A","","","0"
"2011-02","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","37417919","A","","","0"
"2011-03","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","37624315","A","","","0"
"2011-04","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","37883034","A","","","0"
"2011-05","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","37736236","A","","","0"
"2011-06","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","38120856","A","","","0"
"2011-07","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","37897036","A","","","0"
"2011-08","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","38004303","A","","","0"
"2011-09","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","38283380","A","","","0"
"2011-10","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","38583801","A","","","0"
"2011-11","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","38694229","A","","","0"
"2011-12","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","39173620","A","","","0"
"2012-01","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","38958802","A","","","0"
"2012-02","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","38861395","A","","","0"
"2012-03","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","39198162","A","","","0"
"2012-04","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","38843751","A","","","0"
"2012-05","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","38791914","A","","","0"
"2012-06","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","38764063","A","","","0"
"2012-07","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","38857340","A","","","0"
"2012-08","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","38946468","A","","","0"
"2012-09","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","39061424","A","","","0"
"2012-10","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","39237267","A","","","0"
"2012-11","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","39203945","A","","","0"
"2012-12","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","39075859","A","","","0"
"2013-01","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","39520274","A","","","0"
"2013-02","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","39773650","A","","","0"
"2013-03","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","39905175","A","","","0"
"2013-04","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","39719107","A","","","0"
"2013-05","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","40395039","A","","","0"
"2013-06","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","40100664","A","","","0"
"2013-07","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","40573313","A","","","0"
"2013-08","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","40890989","A","","","0"
"2013-09","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","40785782","A","","","0"
"2013-10","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","40918659","A","","","0"
"2013-11","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","40931618","A","","","0"
"2013-12","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","40959258","A","","","0"
"2014-01","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","41187689","A","","","0"
"2014-02","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","41515314","A","","","0"
"2014-03","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","41557139","A","","","0"
"2014-04","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","42081778","A","","","0"
"2014-05","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","42178396","A","","","0"
"2014-06","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","42817867","A","","","0"
"2014-07","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","42983194","A","","","0"
"2014-08","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","42934766","A","","","0"
"2014-09","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","43140793","A","","","0"
"2014-10","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","43066189","A","","","0"
"2014-11","Canada","2016A000011124","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367097","1.1.2","42943086","A","","","0"
